Date,Open,High,Low,Close,Adj Close,Volume
2008-10-31,78.737503,98.750000,76.800003,93.625000,85.755676,4884388
2008-11-03,95.000000,99.974998,92.012497,95.737503,87.690613,3962424
2008-11-04,94.300003,101.000000,91.287498,100.012497,91.606308,1829668
2008-11-05,97.500000,103.000000,91.775002,93.887497,85.996117,1878004
2008-11-06,90.250000,101.000000,88.812500,94.837502,86.866272,1283336
2008-11-07,95.000000,95.000000,86.750000,92.449997,84.679428,2038004
2008-11-10,91.387497,98.750000,89.037498,97.500000,89.304985,1110384
2008-11-11,96.275002,98.699997,88.000000,89.062500,81.576653,899980
2008-11-12,87.500000,89.750000,83.824997,85.250000,78.084610,1160428
2008-11-14,87.250000,89.000000,79.000000,83.400002,76.390099,2638860
2008-11-17,82.875000,84.712502,75.250000,79.750000,73.046890,1614248
2008-11-18,76.625000,78.724998,73.750000,75.224998,68.902229,2025364
2008-11-19,76.250000,80.625000,75.000000,75.849998,69.474678,1117912
2008-11-20,74.250000,78.599998,71.537498,75.675003,69.314400,1662340
2008-11-21,75.000000,79.750000,72.125000,77.150002,70.665413,1716076
2008-11-24,78.000000,79.387497,73.599998,74.925003,68.627441,1146724
2008-11-25,77.500000,78.500000,68.087502,69.062500,63.257694,1423960
2008-11-26,70.500000,70.500000,64.724998,67.425003,61.757835,2457516
2008-11-27,67.425003,67.425003,67.425003,67.425003,61.757835,0
2008-11-28,66.250000,71.712502,64.000000,70.199997,64.299591,2828176
2008-12-01,68.750000,71.750000,66.250000,68.025002,62.307404,2658444
2008-12-02,67.125000,67.125000,61.250000,62.224998,56.994892,3464216
2008-12-03,62.500000,63.750000,58.750000,60.799999,55.689667,3318700
2008-12-04,62.237499,63.750000,60.025002,63.424999,58.094036,2766836
2008-12-05,64.000000,65.949997,62.262501,62.987499,57.693298,1737000
2008-12-08,65.000000,68.250000,61.000000,62.212502,56.983448,1646476
2008-12-10,62.500000,76.250000,60.750000,71.125000,65.146828,4331464
2008-12-11,71.500000,74.199997,69.525002,71.750000,65.719299,3161032
2008-12-12,68.887497,75.750000,65.425003,74.187500,67.951927,4167740
2008-12-15,75.000000,79.125000,73.775002,75.974998,69.589195,2601724
2008-12-16,76.250000,76.250000,72.500000,74.812500,68.524406,1873000
2008-12-17,75.137497,78.724998,73.762497,76.724998,70.276154,2909004
2008-12-18,77.500000,79.875000,75.275002,76.949997,70.482224,2857568
2008-12-19,76.250000,86.750000,76.250000,80.712502,73.928490,5840844
2008-12-22,81.250000,82.474998,75.087502,76.687500,70.241806,2619428
2008-12-23,75.512497,75.974998,71.400002,72.562500,66.463509,3178948
2008-12-24,73.012497,74.224998,68.500000,69.487503,63.646992,3824924
2008-12-26,67.812500,71.974998,65.775002,66.287498,60.715931,1676236
2008-12-29,64.012497,66.500000,61.775002,63.950001,58.574905,3092472
2008-12-30,64.974998,68.449997,62.912498,67.900002,62.192905,3814932
2008-12-31,68.762497,70.487503,67.074997,68.625000,62.856964,2262604
2009-01-02,72.000000,73.500000,69.500000,72.150002,66.085678,2135016
2009-01-05,70.750000,75.250000,70.750000,74.062500,67.837433,1473464
2009-01-06,75.000000,82.474998,73.750000,79.574997,72.886597,4219772
2009-01-07,75.912498,81.237503,73.750000,75.650002,69.291512,2267236
2009-01-09,74.250000,79.462502,71.750000,78.037498,71.478325,4835448
2009-01-12,77.500000,79.949997,75.512497,77.237503,70.745583,3756152
2009-01-13,76.250000,78.912498,75.275002,76.500000,70.070068,2174080
2009-01-14,78.000000,81.474998,76.500000,80.625000,73.848343,3126896
2009-01-15,78.275002,81.750000,76.625000,80.412498,73.653702,3388952
2009-01-16,81.250000,82.500000,80.062500,81.187500,74.363564,1728876
2009-01-19,80.000000,81.525002,76.250000,77.362503,70.860069,1477204
2009-01-20,75.750000,76.000000,73.000000,74.962502,68.661797,2944092
2009-01-21,74.949997,75.349998,72.525002,74.087502,67.860336,2590584
2009-01-22,75.487503,75.487503,70.437500,71.887497,65.845253,2067116
2009-01-23,67.875000,71.000000,64.650002,66.162498,60.601444,2307856
2009-01-27,66.525002,69.875000,65.025002,68.050003,62.330292,2347092
2009-01-28,68.500000,71.500000,68.262497,70.824997,64.872040,1104872
2009-01-29,72.312500,76.750000,70.812500,73.599998,67.413818,2673204
2009-01-30,72.500000,76.425003,72.175003,75.562500,69.211357,1956808
2009-02-02,73.750000,75.500000,72.387497,72.937500,66.806992,2644460
2009-02-03,73.000000,73.750000,70.500000,72.187500,66.120041,1703572
2009-02-04,72.337502,73.500000,69.650002,70.300003,64.391174,1115880
2009-02-05,71.250000,71.250000,66.000000,66.412498,60.830421,1067112
2009-02-06,67.974998,69.500000,66.762497,68.662498,62.891300,1740776
2009-02-09,68.750000,69.949997,66.775002,68.712502,62.937107,1277596
2009-02-10,69.500000,72.349998,69.050003,70.637497,64.700302,2161036
2009-02-11,69.250000,71.487503,68.375000,70.087502,64.196541,1352332
2009-02-12,68.750000,76.000000,68.750000,74.912498,68.615997,3978808
2009-02-13,71.137497,80.949997,71.137497,80.150002,73.413277,3820668
2009-02-16,81.974998,83.387497,75.375000,78.487503,71.890511,5663948
2009-02-17,75.512497,78.675003,73.500000,74.612503,68.341202,3873332
2009-02-18,72.587502,74.750000,70.275002,71.224998,65.238434,2566196
2009-02-19,71.662498,74.949997,70.574997,72.612503,66.509323,4066672
2009-02-20,72.175003,73.000000,67.637497,70.387497,64.471313,3740300
2009-02-24,69.500000,74.949997,67.812500,73.974998,67.757286,3518808
2009-02-25,75.250000,80.224998,75.000000,79.300003,72.634720,7839900
2009-02-26,79.500000,81.699997,77.625000,79.687500,72.989632,9097932
2009-02-27,79.000000,79.750000,75.750000,77.925003,71.375290,4906288
2009-03-02,76.250000,81.375000,72.512497,79.962502,73.241539,6681776
2009-03-03,79.012497,82.000000,77.137497,77.675003,71.146301,4596800
2009-03-04,79.087502,79.949997,77.562500,78.574997,71.970657,2870456
2009-03-05,79.550003,79.875000,76.800003,77.824997,71.283684,3646104
2009-03-06,78.750000,80.000000,76.662498,79.474998,72.795013,2920860
2009-03-09,79.500000,79.875000,78.025002,79.300003,72.634720,2380116
2009-03-12,82.449997,83.675003,79.525002,82.112503,75.210815,5225588
2009-03-13,82.662498,91.400002,82.662498,86.199997,78.954742,9953936
2009-03-16,86.737503,95.724998,86.562500,93.474998,85.618271,13968096
2009-03-17,94.412498,96.112503,92.287498,93.750000,85.870171,9100960
2009-03-18,95.000000,95.000000,90.000000,90.900002,83.259720,5986852
2009-03-19,90.650002,93.750000,87.000000,88.150002,80.740845,6129248
2009-03-20,87.500000,89.925003,86.500000,88.875000,81.404922,8141884
2009-03-23,89.962502,93.675003,89.962502,92.212502,84.461906,3900356
2009-03-24,93.800003,98.125000,92.537498,93.675003,85.801476,7619312
2009-03-25,94.125000,96.887497,90.375000,94.662498,86.705971,8300260
2009-03-26,92.812500,98.487503,92.812500,96.400002,88.297432,6724276
2009-03-27,96.212502,98.750000,93.412498,96.400002,88.297432,4636416
2009-03-30,95.000000,96.000000,91.150002,92.375000,84.610733,4092724
2009-03-31,91.500000,99.425003,90.837502,95.912498,87.850906,3377104
2009-04-01,96.212502,102.974998,94.375000,98.737503,90.438461,6430600
2009-04-02,101.250000,109.000000,100.074997,105.137497,96.300529,5960656
2009-04-06,106.250000,117.750000,106.250000,114.925003,105.265388,10471720
2009-04-08,113.750000,115.000000,110.250000,112.050003,102.632042,6856832
2009-04-09,113.000000,115.000000,108.525002,109.099998,99.929977,7565944
2009-04-13,109.275002,114.500000,109.275002,112.250000,102.815216,5151440
2009-04-15,110.250000,126.137497,110.000000,118.312500,108.368141,15000528
2009-04-16,119.750000,121.199997,112.375000,113.625000,104.074654,6635248
2009-04-17,113.875000,117.437500,112.025002,113.025002,103.525070,3044264
2009-04-20,113.500000,116.500000,110.000000,112.437500,102.986961,2622424
2009-04-21,110.000000,112.987503,106.324997,109.512497,100.307808,2573124
2009-04-22,110.050003,111.724998,103.250000,106.062500,97.147781,2217504
2009-04-23,107.462502,112.224998,105.500000,111.062500,101.727531,3429192
2009-04-24,111.500000,121.474998,111.125000,117.824997,107.921623,6362252
2009-04-27,117.500000,124.150002,117.312500,119.074997,109.066544,4453280
2009-04-28,119.000000,125.875000,117.525002,118.425003,108.471207,10135412
2009-04-29,121.224998,123.212502,118.775002,121.987503,111.734268,5156948
2009-04-30,121.987503,121.987503,121.987503,121.987503,111.734268,0
2009-05-04,125.250000,142.824997,125.212502,136.449997,124.981171,12495640
2009-05-05,134.500000,135.750000,131.300003,133.837494,122.588257,4690364
2009-05-06,130.500000,135.000000,129.149994,132.962494,121.786797,4470776
2009-05-07,132.225006,134.912506,127.537498,129.162506,118.306198,5076044
2009-05-08,129.000000,131.250000,121.150002,123.349998,112.982239,5515704
2009-05-11,123.762497,128.199997,122.724998,125.762497,115.191956,4509536
2009-05-12,125.762497,131.500000,124.262497,131.062500,120.046509,3787668
2009-05-13,131.250000,131.975006,126.275002,127.812500,117.069664,2928692
2009-05-14,125.849998,130.800003,124.525002,127.449997,116.737625,3131668
2009-05-15,128.000000,130.699997,126.775002,128.362503,117.573448,2785604
2009-05-18,153.725006,166.649994,141.750000,158.987503,145.624390,23080
2009-05-19,157.250000,172.500000,145.000000,157.300003,144.078674,8187776
2009-05-20,157.500000,171.250000,152.512497,169.537506,155.287643,3357328
2009-05-21,167.524994,169.449997,159.250000,163.675003,149.917877,2888080
2009-05-22,162.500000,162.500000,154.625000,157.574997,144.330597,4375888
2009-05-25,157.500000,163.687500,155.550003,158.487503,145.166382,2305180
2009-05-26,158.750000,162.050003,149.750000,152.699997,139.865295,2211292
2009-05-27,157.362503,158.387497,153.750000,156.524994,143.368820,2286720
2009-05-28,159.000000,166.475006,156.050003,159.250000,145.864792,7236896
2009-05-29,161.500000,174.500000,160.750000,167.225006,153.169464,6691404
2009-06-01,168.500000,179.750000,165.037506,178.175003,163.199097,4687756
2009-06-02,178.250000,184.250000,178.175003,181.274994,166.038559,8056700
2009-06-03,183.125000,184.500000,171.000000,174.212494,159.569641,5787064
2009-06-04,174.212494,178.250000,170.000000,172.274994,157.795044,8826508
2009-06-05,173.750000,181.225006,172.500000,177.475006,162.557983,9823896
2009-06-08,179.975006,179.975006,172.500000,174.612503,159.936035,4069140
2009-06-09,173.500000,187.500000,168.125000,185.762497,170.148849,11131400
2009-06-10,187.500000,194.000000,185.800003,191.774994,175.656021,5386988
2009-06-11,192.500000,204.975006,190.375000,202.850006,185.800156,8520312
2009-06-12,204.000000,207.250000,194.649994,195.949997,179.480103,3672156
2009-06-15,194.725006,194.725006,186.250000,188.662506,172.805130,3112920
2009-06-16,184.500000,195.725006,182.625000,193.762497,177.476440,2719972
2009-06-17,193.750000,195.750000,185.500000,187.412506,171.660172,3589772
2009-06-18,187.500000,189.612503,182.774994,185.625000,170.022903,2346688
2009-06-19,187.037506,189.449997,180.375000,183.937500,168.477280,3838124
2009-06-22,185.000000,187.449997,174.024994,177.712494,162.775482,3470820
2009-06-23,174.712494,178.500000,170.412506,175.850006,161.069550,4436548
2009-06-24,177.250000,183.725006,170.750000,181.137497,165.912613,4777520
2009-06-25,182.562500,183.850006,173.750000,175.425003,160.680267,7231244
2009-06-26,177.449997,178.600006,171.250000,174.524994,159.855911,7506648
2009-06-29,176.250000,177.750000,173.600006,176.087494,161.287064,5235456
2009-06-30,177.524994,177.949997,171.250000,172.812500,158.287354,4668056
2009-07-01,174.675003,180.250000,171.774994,178.574997,163.565521,9809512
2009-07-02,180.500000,181.175003,173.912506,178.462494,163.462448,4560960
2009-07-03,176.500000,187.000000,175.500000,184.675003,169.152786,6005060
2009-07-06,185.250000,186.250000,175.012497,177.925003,162.970139,3871256
2009-07-07,180.000000,189.850006,179.500000,187.962494,172.163971,6037760
2009-07-08,183.750000,188.925003,181.912506,184.350006,168.855118,5884248
2009-07-09,182.500000,185.850006,176.000000,180.562500,167.659653,4068132
2009-07-10,181.750000,181.750000,171.250000,173.550003,161.148193,5077240
2009-07-13,171.500000,173.487503,161.024994,169.562500,157.445663,4519752
2009-07-14,171.250000,178.000000,169.024994,176.300003,163.701706,4712460
2009-07-15,184.687500,184.687500,175.000000,179.625000,166.789108,3808968
2009-07-16,180.750000,185.250000,176.524994,180.137497,167.264984,6188564
2009-07-17,181.750000,197.500000,181.750000,194.512497,180.612762,6252024
2009-07-20,194.500000,202.250000,194.500000,199.475006,185.220627,3795116
2009-07-21,199.500000,200.000000,191.587494,194.062500,180.194916,2980348
2009-07-22,194.850006,201.612503,189.962494,191.312500,177.641434,4461700
2009-07-23,192.000000,202.000000,192.000000,200.524994,186.195602,5170840
2009-07-24,204.537506,208.949997,201.324997,207.725006,192.881088,7988964
2009-07-27,209.750000,211.250000,201.512497,204.149994,189.561539,2582176
2009-07-28,204.337494,209.750000,202.637497,206.000000,191.279343,4651264
2009-07-29,206.250000,213.362503,201.500000,210.574997,195.527435,5492208
2009-07-30,211.300003,214.750000,208.087494,213.262497,198.022873,7918308
2009-07-31,221.962494,222.449997,209.375000,214.762497,199.415695,8039524
2009-08-03,219.162506,233.125000,215.312500,229.725006,213.308975,8284660
2009-08-04,230.000000,235.987503,225.087494,231.737503,215.177673,7500924
2009-08-05,231.250000,234.437500,226.750000,230.287506,213.831284,4431092
2009-08-06,228.750000,231.962494,212.487503,220.125000,204.394989,7155904
2009-08-07,218.712494,218.750000,204.762497,208.862503,193.937332,8099124
2009-08-10,210.250000,212.500000,187.250000,190.024994,176.445908,15651496
2009-08-11,194.699997,201.600006,190.000000,196.512497,182.469849,9891144
2009-08-12,193.500000,197.250000,186.462494,194.412506,180.519928,7188964
2009-08-13,203.500000,203.500000,193.125000,198.737503,184.535843,10776216
2009-08-14,197.774994,203.125000,195.750000,197.524994,183.409943,8381280
2009-08-17,195.125000,195.125000,185.500000,186.862503,173.509415,5812500
2009-08-18,186.250000,193.000000,185.312500,192.225006,178.488724,3665696
2009-08-19,192.500000,195.250000,183.500000,185.037506,171.814835,5508704
2009-08-20,187.500000,194.987503,187.324997,193.462494,179.637772,3384280
2009-08-21,192.462494,201.250000,190.324997,200.149994,185.847382,6120348
2009-08-24,202.449997,204.425003,200.625000,203.350006,188.818710,3005956
2009-08-25,200.750000,205.949997,199.725006,202.562500,188.087509,3677076
2009-08-26,205.125000,206.250000,201.500000,203.300003,188.772293,3507796
2009-08-27,195.587494,207.475006,195.587494,205.737503,191.035614,2455972
2009-08-28,205.074997,208.337494,201.387497,206.850006,192.068619,2490972
2009-08-31,207.425003,218.250000,203.524994,215.912506,200.483551,4286116
2009-09-01,216.262497,226.500000,206.000000,211.699997,196.572067,7366124
2009-09-02,210.000000,217.324997,205.475006,206.300003,191.557953,4240472
2009-09-03,212.000000,212.250000,202.000000,203.262497,188.737488,2797444
2009-09-04,204.712494,219.750000,203.949997,216.862503,201.365631,9563560
2009-09-07,216.250000,219.199997,212.524994,214.324997,199.009460,6679396
2009-09-08,216.250000,217.500000,208.774994,209.537506,194.564072,6727468
2009-09-09,210.000000,213.225006,207.562500,209.237503,194.285477,5744936
2009-09-10,212.000000,213.199997,203.274994,205.524994,190.838287,5557792
2009-09-11,208.287506,210.949997,203.287506,205.324997,190.652603,4028364
2009-09-14,205.074997,209.000000,203.000000,207.362503,192.544495,3652548
2009-09-15,209.225006,211.949997,208.062500,210.412506,195.376556,10146176
2009-09-16,212.500000,216.250000,212.250000,214.975006,199.613037,4242740
2009-09-17,215.949997,219.000000,211.824997,217.324997,201.795090,3733736
2009-09-18,216.250000,224.649994,214.574997,221.475006,205.648514,5472076
2009-09-22,223.250000,227.500000,220.024994,222.287506,206.402985,4904140
2009-09-23,222.500000,223.637497,215.250000,216.337494,200.878143,2465040
2009-09-24,214.987503,219.449997,211.012497,215.675003,200.262970,4373760
2009-09-25,215.675003,220.975006,211.337494,212.475006,197.291656,3715972
2009-09-29,217.425003,217.425003,212.000000,213.012497,197.790741,1976924
2009-09-30,213.750000,223.274994,212.774994,220.800003,205.021759,4999904
2009-10-01,223.000000,224.399994,216.500000,222.524994,206.623489,5478408
2009-10-05,220.000000,230.000000,218.750000,224.949997,208.875214,6046456
2009-10-06,225.062500,229.250000,220.812500,228.087494,211.788498,3994636
2009-10-07,229.875000,231.699997,221.562500,223.074997,207.134186,4768632
2009-10-08,223.500000,229.250000,221.774994,227.862503,211.579590,4414232
2009-10-09,228.000000,229.612503,221.250000,222.850006,206.925262,2726816
2009-10-12,223.500000,230.250000,221.050003,228.774994,212.426880,3198356
2009-10-13,228.774994,228.774994,228.774994,228.774994,212.426880,0
2009-10-14,229.500000,245.350006,229.500000,242.737503,225.391632,6916164
2009-10-15,245.000000,245.000000,238.149994,239.875000,222.733704,4191984
2009-10-16,241.250000,241.250000,233.149994,234.850006,218.067780,2731584
2009-10-20,234.500000,235.062500,224.350006,226.399994,210.221588,7464924
2009-10-21,228.750000,229.500000,221.274994,222.649994,206.739548,4597948
2009-10-22,221.250000,227.375000,221.250000,224.162506,208.143967,6505328
2009-10-23,228.750000,233.524994,227.250000,231.750000,215.189285,4084524
2009-10-26,231.750000,236.000000,228.449997,229.912506,213.483109,3183772
2009-10-27,227.449997,235.750000,218.812500,224.350006,208.318085,5814568
2009-10-28,221.250000,231.500000,220.274994,222.887497,206.960083,7526044
2009-10-29,218.750000,235.500000,217.000000,232.074997,215.491058,12982252
2009-10-30,235.837494,242.324997,225.274994,230.487503,214.016998,13230960
2009-11-03,232.500000,237.949997,219.750000,223.574997,207.598465,8195028
2009-11-04,226.250000,234.000000,220.000000,232.375000,215.769608,5954320
2009-11-05,232.500000,241.250000,227.850006,240.274994,223.105072,5130244
2009-11-06,242.062500,247.250000,240.774994,243.175003,225.797852,6256984
2009-11-09,245.000000,252.975006,239.000000,250.912506,232.982452,5618172
2009-11-10,252.500000,261.225006,247.912506,250.675003,232.761917,8601396
2009-11-11,250.649994,260.750000,250.000000,258.225006,239.772415,4243408
2009-11-12,259.975006,263.600006,255.787506,259.337494,240.805389,4877104
2009-11-13,257.500000,262.475006,254.324997,257.424988,239.029556,2567164
2009-11-16,260.000000,264.625000,258.837494,262.225006,243.486572,3402312
2009-11-17,265.837494,265.837494,254.612503,258.662506,240.178650,2630428
2009-11-18,260.500000,263.424988,254.050003,257.162506,238.785858,2833504
2009-11-19,256.274994,257.000000,251.250000,253.475006,235.361847,2434668
2009-11-20,247.912506,262.000000,246.250000,260.049988,241.466934,2808688
2009-11-23,261.250000,263.012512,258.799988,260.875000,242.233017,1126848
2009-11-24,262.000000,270.612488,259.250000,267.575012,248.454300,5829624
2009-11-25,268.750000,272.750000,264.037506,264.950012,246.016876,4571148
2009-11-26,265.000000,265.000000,254.274994,256.412506,238.089432,5971816
2009-11-27,258.000000,261.212494,247.500000,254.774994,236.568924,3559836
2009-11-30,257.250000,261.750000,255.000000,257.337494,238.948303,3530040
2009-12-01,269.750000,273.500000,259.000000,270.037506,250.740799,5386272
2009-12-02,273.299988,273.299988,265.000000,267.587494,248.465851,3883052
2009-12-03,267.750000,271.924988,265.750000,266.937500,247.862289,2901196
2009-12-04,268.700012,268.700012,260.000000,261.674988,242.975861,1674820
2009-12-07,261.750000,264.600006,253.774994,256.774994,238.426010,2233572
2009-12-08,256.250000,259.924988,252.875000,258.399994,239.934906,3121872
2009-12-09,258.750000,261.075012,254.500000,257.612488,239.203644,1886908
2009-12-10,258.750000,261.625000,255.550003,260.799988,242.163391,3209052
2009-12-11,262.500000,263.950012,255.524994,257.362488,238.971527,2186300
2009-12-14,257.000000,264.987488,257.000000,259.975006,241.397339,2895708
2009-12-15,265.000000,267.225006,252.000000,254.137497,235.976974,4223476
2009-12-16,257.500000,263.725006,253.000000,261.662506,242.964264,3573804
2009-12-17,261.250000,265.500000,260.137512,264.312500,245.424911,3595316
2009-12-18,263.625000,268.500000,261.250000,263.662506,244.821335,3000360
2009-12-21,264.000000,265.625000,253.750000,254.425003,236.243927,1884076
2009-12-22,257.000000,259.424988,251.250000,252.437500,234.398468,3302472
2009-12-23,null,null,null,null,null,null
2009-12-24,null,null,null,null,null,null
2009-12-29,null,null,null,null,null,null
2009-12-30,null,null,null,null,null,null
2009-12-31,null,null,null,null,null,null
2010-01-04,271.375000,284.500000,271.375000,282.462494,262.277863,3739348
2010-01-05,283.750000,294.000000,280.250000,287.662506,267.106293,5197364
2010-01-06,289.924988,296.725006,288.075012,294.562500,273.513214,6827232
2010-01-07,295.750000,296.112488,285.287506,288.950012,268.301819,3304396
2010-01-08,291.250000,291.500000,286.637512,288.975006,268.325012,2527272
2010-01-11,290.500000,294.000000,287.500000,289.799988,269.091064,3167868
2010-01-12,285.637512,299.750000,285.637512,298.049988,276.751526,4942468
2010-01-13,295.524994,297.500000,283.649994,288.399994,267.791107,4584900
2010-01-14,290.000000,295.500000,287.774994,292.912506,271.981140,4109484
2010-01-15,293.887512,295.524994,287.512512,289.299988,268.626770,3066960
2010-01-18,288.750000,297.725006,287.537506,295.912506,274.766785,3562064
2010-01-19,294.750000,296.225006,287.674988,289.899994,269.183929,2497004
2010-01-20,291.250000,293.725006,285.062500,286.362488,265.899170,3390516
2010-01-21,285.750000,293.000000,284.750000,286.212494,265.759979,4982164
2010-01-22,281.750000,285.950012,274.750000,283.274994,263.032318,3873740
2010-01-25,285.000000,288.137512,264.024994,267.812500,248.674835,10824500
2010-01-27,266.200012,268.500000,248.750000,252.725006,234.665405,11011728
2010-01-28,255.000000,261.674988,254.187500,255.574997,237.311752,4491372
2010-01-29,255.000000,258.000000,246.937500,254.387497,236.209091,3918172
2010-02-01,255.300003,263.850006,251.850006,261.787506,243.080368,3360188
2010-02-02,263.750000,266.375000,253.750000,254.949997,236.731430,2531300
2010-02-03,256.250000,264.412506,256.049988,263.549988,244.716888,2630556
2010-02-04,263.174988,263.350006,251.500000,254.250000,236.081451,3005292
2010-02-05,249.750000,251.250000,241.475006,244.062500,226.621918,3751776
2010-02-06,null,null,null,null,null,null
2010-02-08,248.750000,252.500000,241.800003,249.949997,232.088715,3964924
2010-02-09,245.324997,253.587494,245.324997,247.800003,230.092346,2370192
2010-02-10,250.750000,251.250000,237.500000,239.587494,222.466721,4258584
2010-02-11,242.475006,249.000000,240.750000,246.699997,229.070953,2966324
2010-02-15,250.000000,252.437500,247.500000,248.912506,231.125351,3113388
2010-02-16,249.074997,255.750000,247.625000,253.887497,235.744843,1299928
2010-02-17,256.500000,260.212494,255.500000,257.262512,238.878693,2328552
2010-02-18,258.700012,258.700012,250.274994,253.300003,235.199310,1857412
2010-02-19,250.250000,254.250000,248.287506,250.425003,232.529770,2149848
2010-02-22,252.500000,256.225006,246.524994,248.100006,230.370911,2741260
2010-02-23,247.250000,248.512497,243.000000,245.149994,227.631714,3033172
2010-02-24,243.750000,244.725006,237.750000,239.324997,222.222977,3799488
2010-02-25,238.300003,243.199997,238.125000,239.274994,222.176529,3644784
2010-02-26,241.250000,257.962494,239.337494,251.937500,233.934174,8142060
2010-03-02,254.500000,266.625000,254.500000,264.250000,245.366852,6109472
2010-03-03,265.500000,270.412506,261.687500,269.100006,249.870331,3781732
2010-03-04,268.500000,271.149994,264.274994,269.375000,250.125641,2624304
2010-03-05,269.250000,272.450012,267.000000,269.162506,249.928314,2153996
2010-03-08,271.250000,283.000000,271.250000,280.524994,260.478851,7297960
2010-03-09,280.500000,285.125000,277.274994,282.399994,262.219849,5358980
2010-03-10,280.000000,284.912506,280.000000,283.149994,262.916260,3402064
2010-03-11,278.075012,283.475006,278.075012,281.262512,261.163635,5573876
2010-03-12,281.250000,288.737488,281.250000,285.212494,264.831390,4017164
2010-03-15,285.000000,285.000000,275.274994,276.250000,256.509399,2656692
2010-03-16,276.000000,285.000000,273.500000,283.562500,263.299316,2447432
2010-03-17,281.250000,287.250000,267.825012,280.825012,260.757416,2328192
2010-03-18,280.875000,280.875000,269.062500,272.012512,252.574646,5245816
2010-03-19,268.774994,274.750000,267.100006,268.362488,249.185501,4432196
2010-03-22,266.250000,267.250000,260.750000,262.137512,243.405365,3922832
2010-03-23,263.750000,264.750000,257.750000,262.237488,243.498184,3139500
2010-03-25,262.399994,267.000000,259.575012,264.225006,245.343643,6435736
2010-03-26,267.000000,272.225006,265.000000,270.225006,250.914886,3605436
2010-03-29,273.100006,282.500000,257.500000,276.799988,257.020050,3289808
2010-03-30,279.000000,285.000000,272.500000,274.825012,255.186188,2499226
2010-03-31,278.450012,279.500000,266.625000,270.674988,251.332703,4349328
2010-04-01,276.000000,277.950012,264.274994,267.125000,248.036407,5670058
2010-04-05,268.500000,274.950012,266.850006,274.399994,254.791565,2741756
2010-04-06,275.524994,276.950012,266.299988,266.750000,247.688232,3461256
2010-04-07,269.100006,270.625000,262.200012,264.950012,246.016876,3736486
2010-04-08,268.000000,271.850006,260.299988,262.000000,243.277634,4282900
2010-04-09,263.500000,266.250000,260.899994,264.475006,245.575790,3040418
2010-04-12,238.175003,265.825012,238.175003,258.950012,240.445587,2716380
2010-04-13,260.000000,262.450012,252.550003,254.149994,235.988586,5941176
2010-04-15,259.000000,262.000000,254.000000,255.399994,237.149246,5727760
2010-04-16,255.500000,256.875000,250.000000,251.425003,233.458313,4684012
2010-04-19,247.500000,254.725006,245.250000,251.800003,233.806503,3964724
2010-04-20,256.000000,259.600006,251.750000,255.425003,237.172455,4393500
2010-04-21,258.000000,258.000000,253.500000,254.125000,235.965363,2358306
2010-04-22,254.500000,259.500000,250.550003,254.199997,236.035019,5861678
2010-04-23,255.000000,261.625000,252.000000,260.549988,241.931244,6228608
2010-04-26,262.500000,266.250000,262.000000,264.674988,245.761505,4647798
2010-04-27,265.000000,270.350006,265.000000,268.375000,249.197083,5384902
2010-04-28,263.000000,268.375000,260.000000,262.450012,243.695511,3507390
2010-04-29,264.500000,266.950012,258.075012,261.750000,243.045502,4087402
2010-04-30,262.549988,265.924988,259.750000,263.075012,244.275848,5085548
2010-05-03,262.500000,267.825012,260.549988,262.625000,243.858017,2645630
2010-05-04,265.000000,267.975006,256.000000,258.924988,240.422348,4344102
2010-05-05,255.050003,264.000000,251.300003,259.200012,240.677734,4318424
2010-05-06,259.000000,260.649994,253.725006,258.899994,240.399170,3504234
2010-05-07,255.000000,264.350006,252.699997,262.000000,243.277634,3518742
2010-05-10,267.250000,277.500000,264.024994,276.825012,257.043274,5213278
2010-05-11,278.500000,283.850006,275.500000,281.850006,261.709198,7827086
2010-05-12,281.250000,283.000000,268.000000,274.024994,254.443329,4138028
2010-05-13,276.950012,287.450012,276.049988,283.350006,263.101959,4696740
2010-05-14,281.450012,283.325012,277.174988,279.899994,259.898560,3763568
2010-05-17,276.000000,280.450012,271.100006,277.700012,257.855743,2616144
2010-05-18,278.024994,284.250000,273.700012,280.225006,260.200287,2668758
2010-05-19,277.500000,279.475006,257.299988,262.700012,243.927612,5216126
2010-05-20,266.000000,270.600006,258.600006,260.850006,242.209824,2376514
2010-05-21,255.000000,270.950012,252.600006,269.174988,249.939911,3328598
2010-05-24,287.500000,287.500000,262.024994,264.600006,245.691849,2522056
2010-05-25,260.549988,269.250000,253.625000,257.975006,239.540253,3382896
2010-05-26,265.000000,268.350006,255.875000,258.674988,240.190216,4813004
2010-05-27,260.024994,270.750000,257.000000,264.225006,245.343643,4841974
2010-05-28,267.899994,274.875000,267.500000,272.975006,253.468369,2678902
2010-05-31,277.500000,289.049988,276.500000,286.350006,265.887604,4970220
2010-06-01,286.000000,292.000000,279.049988,282.125000,261.964539,5718168
2010-06-02,283.700012,289.399994,282.000000,287.274994,266.746490,4822088
2010-06-03,292.500000,294.500000,288.325012,291.475006,270.646393,3806716
2010-06-04,293.500000,293.750000,286.075012,292.600006,271.691010,3537110
2010-06-07,286.475006,293.450012,280.500000,290.125000,269.392822,3295406
2010-06-08,290.000000,293.000000,284.875000,285.375000,264.982269,2473282
